TweetID,CreationTime,DeltaSeconds,Followed,Followers,GeoTagged,Label,TotalTweets,TwitterAge,Verified,nHashTags,nLikes,nMentions,nRetweets,nUrls
503644146587168768,Sun Aug 24 20:44:56 +0000 2014,0:04:39,434,151,False,other_useful_information,14357,3277,False,2,0,1,4542,0
503644147933511680,Sun Aug 24 20:44:56 +0000 2014,0:04:39,229,302,False,not_related_or_irrelevant,5807,1502,False,0,0,1,661,0
503644148667518976,Sun Aug 24 20:44:57 +0000 2014,0:04:40,1167,907,True,other_useful_information,239689,2360,False,1,0,0,3009,0
503644148734251008,Sun Aug 24 20:44:56 +0000 2014,0:04:39,495,199,True,infrastructure_and_utilities_damage,222,1487,False,2,0,0,0,0
503644149069795328,Sun Aug 24 20:44:57 +0000 2014,0:04:40,23992,36133,True,other_useful_information,2558,2594,False,1,0,0,3009,0
503644160419586048,Sun Aug 24 20:44:59 +0000 2014,0:04:42,84,25,True,other_useful_information,1255,1497,False,0,0,1,0,0
503644161346904064,Sun Aug 24 20:45:00 +0000 2014,0:04:43,2160,759,True,other_useful_information,18201,3377,False,1,0,1,55,0
503644162466795522,Sun Aug 24 20:45:00 +0000 2014,0:04:43,3170,13172,True,not_related_or_irrelevant,52879,3236,False,3,1,0,1,0
503644163556925440,Sun Aug 24 20:45:00 +0000 2014,0:04:43,213275,219383,False,other_useful_information,242414,1949,False,0,0,0,0,1
503644165029519360,Sun Aug 24 20:45:00 +0000 2014,0:04:43,51,6,False,other_useful_information,77,1558,False,2,0,1,122,1
503644166467751936,Sun Aug 24 20:45:01 +0000 2014,0:04:44,995,746,False,injured_or_dead_people,31767,2460,False,0,0,1,661,0
503644166480732160,Sun Aug 24 20:45:01 +0000 2014,0:04:44,560,447,False,other_useful_information,961,2917,False,0,0,1,31,1
503644171606192128,Sun Aug 24 20:45:02 +0000 2014,0:04:45,815,743,True,infrastructure_and_utilities_damage,8866,2309,False,1,0,1,24,0
503644172688318468,Sun Aug 24 20:45:02 +0000 2014,0:04:45,41,4,True,other_useful_information,1809,2631,False,0,0,0,0,1
503644172889636864,Sun Aug 24 20:45:02 +0000 2014,0:04:45,397,1696,True,other_useful_information,5049,1644,False,2,0,1,58,0
503644176043360256,Sun Aug 24 20:45:03 +0000 2014,0:04:46,278,42,False,other_useful_information,39,1369,False,3,0,1,1,1
503644177523957761,Sun Aug 24 20:45:03 +0000 2014,0:04:46,1691,829,False,other_useful_information,28771,3366,False,1,0,1,16,1
503644178912669696,Sun Aug 24 20:45:04 +0000 2014,0:04:47,59,38,False,other_useful_information,126,1500,False,1,0,1,40,1
503644180917125121,Sun Aug 24 20:45:04 +0000 2014,0:04:47,1598,1716,False,other_useful_information,29400,3155,False,1,0,1,77,1
503644182255132672,Sun Aug 24 20:45:04 +0000 2014,0:04:47,170,86,True,other_useful_information,175,1704,False,3,0,0,0,0
503644183811592192,Sun Aug 24 20:45:05 +0000 2014,0:04:48,110,320,True,infrastructure_and_utilities_damage,2032,2351,False,0,0,1,130,0
503644188479483904,Sun Aug 24 20:45:06 +0000 2014,0:04:49,1364,2872,True,other_useful_information,10239,3264,False,3,0,0,0,1
503644189704196096,Sun Aug 24 20:45:06 +0000 2014,0:04:49,438,444,True,other_useful_information,782,2554,False,1,0,0,3009,0
503644192552546304,Sun Aug 24 20:45:07 +0000 2014,0:04:50,1335,476,False,other_useful_information,1523,3832,False,2,0,1,4542,0
503644193776865280,Sun Aug 24 20:45:07 +0000 2014,0:04:50,2299,5282,True,other_useful_information,10981,2899,True,2,1,1,3,0
503644198424551424,Sun Aug 24 20:45:08 +0000 2014,0:04:51,1470,12170,False,infrastructure_and_utilities_damage,40383,2808,False,0,0,1,5992,1
503644198797864960,Sun Aug 24 20:45:09 +0000 2014,0:04:52,203,359,True,sympathy_and_emotional_support,1720,2416,False,0,0,1,1,1
503644199095644160,Sun Aug 24 20:45:08 +0000 2014,0:04:51,4479,4291,True,sympathy_and_emotional_support,37109,3180,False,0,0,0,0,0
503644199523086336,Sun Aug 24 20:45:09 +0000 2014,0:04:52,3634,1254,False,other_useful_information,5307,1454,False,0,0,1,0,1
503644202568527872,Sun Aug 24 20:45:09 +0000 2014,0:04:52,238,366,True,other_useful_information,1658,3463,False,2,0,1,4542,0
503644202719514624,Sun Aug 24 20:45:10 +0000 2014,0:04:53,855,242,False,other_useful_information,614,3258,False,0,0,1,147,0
503644205428662272,Sun Aug 24 20:45:10 +0000 2014,0:04:53,599,22405,True,other_useful_information,23989,3529,False,2,0,0,1,1
503644208289173504,Sun Aug 24 20:45:11 +0000 2014,0:04:54,757,269,False,other_useful_information,47470,2286,False,0,0,0,0,1
503644209430409217,Sun Aug 24 20:45:11 +0000 2014,0:04:54,2165,2237,True,other_useful_information,13763,3328,False,2,0,1,2,0
503644213381050368,Sun Aug 24 20:45:12 +0000 2014,0:04:55,4999,610,False,other_useful_information,82491,3722,False,0,0,0,0,1
503644216137097217,Sun Aug 24 20:45:13 +0000 2014,0:04:56,242,80,False,not_related_or_irrelevant,1249,1908,False,0,0,1,21,1
503644217101398016,Sun Aug 24 20:45:13 +0000 2014,0:04:56,2594,749,False,sympathy_and_emotional_support,3022,3258,True,0,0,1,174,1
503644220419502080,Sun Aug 24 20:45:14 +0000 2014,0:04:57,95,43,False,other_useful_information,29724,2113,False,0,0,0,0,1
503644220964356096,Sun Aug 24 20:45:14 +0000 2014,0:04:57,23992,36133,True,not_related_or_irrelevant,2558,2594,False,1,0,1,18,1
503644221182472192,Sun Aug 24 20:45:14 +0000 2014,0:04:57,3529,12204,True,other_useful_information,122540,3383,True,0,0,0,0,1
503644221547368450,Sun Aug 24 20:45:14 +0000 2014,0:04:57,88,1416,True,other_useful_information,163276,2742,False,0,0,0,0,1
503644223959097344,Sun Aug 24 20:45:14 +0000 2014,0:04:57,149380,307743,False,other_useful_information,124993,3420,False,1,1,0,9,0
503644225930805248,Sun Aug 24 20:45:15 +0000 2014,0:04:58,2652,1260,True,sympathy_and_emotional_support,42027,1686,False,1,0,2,2,1
503644228748980225,Sun Aug 24 20:45:16 +0000 2014,0:04:59,2642,2836,False,other_useful_information,14347,2532,False,0,0,2,4,0
503644228971290624,Sun Aug 24 20:45:16 +0000 2014,0:04:59,120232,215673,False,donation_needs_or_offers_or_volunteering_services,660489,3638,False,2,0,1,3,1
503644231257165824,Sun Aug 24 20:45:16 +0000 2014,0:04:59,829,893,True,infrastructure_and_utilities_damage,3978,2259,False,0,0,1,435,0
503644232402599937,Sun Aug 24 20:45:16 +0000 2014,0:04:59,85,139,False,infrastructure_and_utilities_damage,964,2014,False,2,0,1,287,0
503644237460557824,Sun Aug 24 20:45:18 +0000 2014,0:05:01,485,2570,True,other_useful_information,147662,2876,False,0,0,0,0,1
503644237851025410,Sun Aug 24 20:45:18 +0000 2014,0:05:01,2101,5506,True,other_useful_information,15854,3320,True,1,0,1,3,0
503644239285088256,Sun Aug 24 20:45:18 +0000 2014,0:05:01,56,48,True,other_useful_information,1240,3082,False,0,0,1,0,1
503644239549706240,Sun Aug 24 20:45:18 +0000 2014,0:05:01,1181,2469,True,other_useful_information,3290,2291,True,0,0,0,1,0
503644240346218497,Sun Aug 24 20:45:18 +0000 2014,0:05:01,267,269,True,infrastructure_and_utilities_damage,7156,3344,False,1,0,1,2,1
503644240522391552,Sun Aug 24 20:45:18 +0000 2014,0:05:01,297,252,False,other_useful_information,45943,3642,False,0,3,1,0,0
503644241713586176,Sun Aug 24 20:45:19 +0000 2014,0:05:02,4832,10207,True,caution_and_advice,643636,2298,False,0,0,1,14,1
503644242741559296,Sun Aug 24 20:45:19 +0000 2014,0:05:02,2412,447,False,donation_needs_or_offers_or_volunteering_services,44361,2380,False,0,0,1,271,0
503644244599640064,Sun Aug 24 20:45:19 +0000 2014,0:05:02,251,283,True,infrastructure_and_utilities_damage,6900,3343,False,1,0,0,0,1
503644245648211968,Sun Aug 24 20:45:20 +0000 2014,0:05:03,9,1875,True,other_useful_information,97797,1706,False,2,0,1,190,0
503644248592220160,Sun Aug 24 20:45:20 +0000 2014,0:05:03,825,18267,True,donation_needs_or_offers_or_volunteering_services,25750,2812,True,1,0,2,6,0
503644250945634305,Sun Aug 24 20:45:21 +0000 2014,0:05:04,4982,1487,True,other_useful_information,16850,3173,False,1,0,1,0,1
503644255660048385,Sun Aug 24 20:45:22 +0000 2014,0:05:05,200,565,True,other_useful_information,2513,2707,False,1,0,2,44,0
503644257757188096,Sun Aug 24 20:45:22 +0000 2014,0:05:05,1240,147,True,other_useful_information,3362,3162,False,1,0,1,1,0
503644270889553921,Sun Aug 24 20:45:26 +0000 2014,0:05:09,475,330,True,other_useful_information,13713,1973,False,1,0,5,0,0
503644271745183744,Sun Aug 24 20:45:26 +0000 2014,0:05:09,2825,1384,True,other_useful_information,21438,3394,False,1,1,1,0,0
503644274143924225,Sun Aug 24 20:45:26 +0000 2014,0:05:09,2334,632,False,other_useful_information,5636,3230,False,1,0,1,40,0
503644275419402240,Sun Aug 24 20:45:27 +0000 2014,0:05:10,43,81,False,injured_or_dead_people,13750,2148,False,1,1,1,0,1
503644280439570432,Sun Aug 24 20:45:28 +0000 2014,0:05:11,1863,1622,False,caution_and_advice,458037,1920,False,0,0,0,0,1
503644281131634688,Sun Aug 24 20:45:28 +0000 2014,0:05:11,2345,1663,True,other_useful_information,21987,2005,False,2,0,1,3,1
503644281265868800,Sun Aug 24 20:45:28 +0000 2014,0:05:11,178,192,True,other_useful_information,2063,1606,False,0,0,1,50,0
503644282818150401,Sun Aug 24 20:45:28 +0000 2014,0:05:11,14558,22095,True,other_useful_information,30280,2841,False,4,0,0,1,1
503644282931007488,Sun Aug 24 20:45:28 +0000 2014,0:05:11,122,850,True,injured_or_dead_people,4154,3662,False,1,0,1,248,0
503644286819106816,Sun Aug 24 20:45:29 +0000 2014,0:05:12,267,269,True,not_related_or_irrelevant,7156,3344,False,1,0,1,25,0
503644288383987712,Sun Aug 24 20:45:30 +0000 2014,0:05:13,960,1979,False,other_useful_information,32134,3318,False,0,0,1,0,0
503644288501436416,Sun Aug 24 20:45:30 +0000 2014,0:05:13,320,1110,True,caution_and_advice,82929,2915,False,0,0,1,74,0
503644289059258370,Sun Aug 24 20:45:30 +0000 2014,0:05:13,284,725,False,other_useful_information,10743,3466,False,0,0,1,0,0
503644290451394560,Sun Aug 24 20:45:30 +0000 2014,0:05:13,18,119,False,infrastructure_and_utilities_damage,10686,2662,False,0,0,1,0,1
503644291101900800,Sun Aug 24 20:45:30 +0000 2014,0:05:13,10540,16000,True,injured_or_dead_people,21199,2407,False,4,6,1,5,0
503644293819797504,Sun Aug 24 20:45:31 +0000 2014,0:05:14,101,383,False,other_useful_information,922716,2799,False,0,0,0,0,1
503644296403103744,Sun Aug 24 20:45:32 +0000 2014,0:05:15,1172,677,True,infrastructure_and_utilities_damage,4519,2645,True,0,0,1,0,0
503644297900875777,Sun Aug 24 20:45:32 +0000 2014,0:05:15,458,494,False,caution_and_advice,6605,1753,False,0,0,0,0,0
503644298731339776,Sun Aug 24 20:45:32 +0000 2014,0:05:15,528,639,False,other_useful_information,47537,2824,False,1,0,0,3009,0
503644299352080384,Sun Aug 24 20:45:32 +0000 2014,0:05:15,804,2807,True,infrastructure_and_utilities_damage,60844,3303,False,2,0,0,0,0
503644301885456384,Sun Aug 24 20:45:33 +0000 2014,0:05:16,1534,949,True,infrastructure_and_utilities_damage,5195,2253,False,0,0,1,30,0
503644306461048832,Sun Aug 24 20:45:34 +0000 2014,0:05:17,70,2141,False,other_useful_information,647865,3259,False,1,0,0,0,2
503644306469830659,Sun Aug 24 20:45:34 +0000 2014,0:05:17,119,390,False,other_useful_information,31054,3366,False,1,1,0,0,1
503644307715555330,Sun Aug 24 20:45:34 +0000 2014,0:05:17,7999,653689,True,other_useful_information,276115,3407,True,1,0,1,40,0
503644311721111554,Sun Aug 24 20:45:35 +0000 2014,0:05:18,4479,4849,False,injured_or_dead_people,152126,2874,False,1,0,1,2,1
503644311737475073,Sun Aug 24 20:45:35 +0000 2014,0:05:18,293,249,True,infrastructure_and_utilities_damage,6053,3672,False,2,0,1,4542,0
503644311968178176,Sun Aug 24 20:45:35 +0000 2014,0:05:18,432,1015,False,not_related_or_irrelevant,74441,2399,False,2,0,0,0,1
503644311993729024,Sun Aug 24 20:45:35 +0000 2014,0:05:18,1470,12170,False,infrastructure_and_utilities_damage,40383,2808,False,1,0,1,40,0
503644312651829248,Sun Aug 24 20:45:36 +0000 2014,0:05:19,42,1431,False,other_useful_information,516271,2323,False,1,0,0,0,2
503644312979009536,Sun Aug 24 20:45:36 +0000 2014,0:05:19,2185,848,True,other_useful_information,47267,3327,False,1,0,1,22,0
503644314262851584,Sun Aug 24 20:45:36 +0000 2014,0:05:19,41,4,True,sympathy_and_emotional_support,1809,2631,False,0,0,0,0,1
503644316535758848,Sun Aug 24 20:45:36 +0000 2014,0:05:19,1968,413,False,other_useful_information,12710,2826,False,0,0,0,0,0
503644318478118912,Sun Aug 24 20:45:37 +0000 2014,0:05:20,151,252,True,infrastructure_and_utilities_damage,13803,2534,False,0,0,1,661,0
503644319153004544,Sun Aug 24 20:45:37 +0000 2014,0:05:20,806,829,False,other_useful_information,30292,2028,False,0,0,0,0,1
503644319728033792,Sun Aug 24 20:45:37 +0000 2014,0:05:20,4205,4387,True,donation_needs_or_offers_or_volunteering_services,159900,2343,False,0,0,1,14,1
503644320629784577,Sun Aug 24 20:45:38 +0000 2014,0:05:21,1465,29060,False,other_useful_information,70899,3306,True,1,0,1,3,0
503644322643054592,Sun Aug 24 20:45:38 +0000 2014,0:05:21,11,47369,False,other_useful_information,313471,1656,False,0,0,0,0,1
503644323577991168,Sun Aug 24 20:45:38 +0000 2014,0:05:21,238,1606,False,other_useful_information,171207,2199,False,0,0,0,0,1
503644328280223745,Sun Aug 24 20:45:39 +0000 2014,0:05:22,1981,3589,False,infrastructure_and_utilities_damage,7134,1422,False,0,0,1,6,1
503644329316196352,Sun Aug 24 20:45:40 +0000 2014,0:05:23,17221,18710,False,other_useful_information,89481,3337,False,2,0,1,9,1
503644329508749312,Sun Aug 24 20:45:40 +0000 2014,0:05:23,117,110,False,infrastructure_and_utilities_damage,3592,2769,False,0,0,0,0,1
503644329835892736,Sun Aug 24 20:45:40 +0000 2014,0:05:23,642,80282,False,infrastructure_and_utilities_damage,156328,3606,True,0,0,0,1,1
503644336656228352,Sun Aug 24 20:45:41 +0000 2014,0:05:24,1157,1096,False,other_useful_information,19715,1519,False,1,0,1,316,0
503644337721188352,Sun Aug 24 20:45:42 +0000 2014,0:05:25,4998,4373,True,injured_or_dead_people,111108,1943,False,2,0,1,52,0
503644342263640064,Sun Aug 24 20:45:43 +0000 2014,0:05:26,921,727,True,other_useful_information,5457,2692,False,2,0,2,2,0
503644352552660992,Sun Aug 24 20:45:45 +0000 2014,0:05:28,325,842,True,donation_needs_or_offers_or_volunteering_services,5003,3352,False,1,0,1,12,0
503644353479204864,Sun Aug 24 20:45:45 +0000 2014,0:05:28,87,477,True,injured_or_dead_people,15158,2391,False,1,0,1,0,0
503644355383787520,Sun Aug 24 20:45:46 +0000 2014,0:05:29,641,675,True,other_useful_information,15685,2952,False,0,0,0,0,0
503644355513442304,Sun Aug 24 20:45:46 +0000 2014,0:05:29,56,48,True,infrastructure_and_utilities_damage,1240,3082,False,0,0,1,0,1
503644356340105217,Sun Aug 24 20:45:46 +0000 2014,0:05:29,1593,16804,False,other_useful_information,3203,3041,False,0,0,0,0,1
503644361213505536,Sun Aug 24 20:45:47 +0000 2014,0:05:30,170,86,True,other_useful_information,175,1704,False,1,0,1,48,0
503644361478131716,Sun Aug 24 20:45:47 +0000 2014,0:05:30,288,235,True,not_related_or_irrelevant,26881,2515,False,0,0,1,79,0
503644361541050368,Sun Aug 24 20:45:47 +0000 2014,0:05:30,412,144,False,caution_and_advice,2640,2611,False,0,0,1,879,1
503644364451487744,Sun Aug 24 20:45:48 +0000 2014,0:05:31,418,198,False,other_useful_information,1981,1572,False,0,0,3,1,1
503644366645522432,Sun Aug 24 20:45:48 +0000 2014,0:05:31,765,186,False,other_useful_information,4551,3200,False,0,0,1,71,0
503644366863212544,Sun Aug 24 20:45:49 +0000 2014,0:05:32,306,113,True,other_useful_information,881,2319,False,1,0,1,113,1
503644367522123776,Sun Aug 24 20:45:49 +0000 2014,0:05:32,985,951,True,other_useful_information,2189,4074,False,1,0,1,4,0
503644368847118336,Sun Aug 24 20:45:49 +0000 2014,0:05:32,855,432,True,other_useful_information,3617,3465,False,1,0,1,10,1
503644369065218049,Sun Aug 24 20:45:49 +0000 2014,0:05:32,284,1644,False,caution_and_advice,7487,3090,False,1,0,1,40,1
503644369497645057,Sun Aug 24 20:45:49 +0000 2014,0:05:32,513,140,True,injured_or_dead_people,209,2384,False,2,0,1,58,0
503644370474926081,Sun Aug 24 20:45:49 +0000 2014,0:05:32,527,246,True,other_useful_information,8483,2079,False,0,0,1,271,0
503644370873368577,Sun Aug 24 20:45:49 +0000 2014,0:05:32,2367,1505,True,infrastructure_and_utilities_damage,25681,2806,False,0,0,1,42,1
503644377227350016,Sun Aug 24 20:45:51 +0000 2014,0:05:34,222,68,True,other_useful_information,2860,3347,False,1,0,0,3009,0
503644384563568640,Sun Aug 24 20:45:53 +0000 2014,0:05:36,2115,962,False,injured_or_dead_people,155922,1898,False,0,0,0,0,1
503644385117216768,Sun Aug 24 20:45:53 +0000 2014,0:05:36,188,37,False,infrastructure_and_utilities_damage,45,1369,False,1,0,1,2104,0
503644396223729665,Sun Aug 24 20:45:56 +0000 2014,0:05:39,2101,5507,True,other_useful_information,15854,3320,True,0,0,1,1,0
503644402170863616,Sun Aug 24 20:45:57 +0000 2014,0:05:40,2464,87656,True,other_useful_information,21353,3284,True,1,11,0,11,0
503644404343513089,Sun Aug 24 20:45:57 +0000 2014,0:05:40,108,32,True,not_related_or_irrelevant,4549,2409,False,0,0,0,0,0
503644405480181760,Sun Aug 24 20:45:58 +0000 2014,0:05:41,5758,6197,False,caution_and_advice,11375,2135,False,1,0,0,0,0
503644405916770304,Sun Aug 24 20:45:58 +0000 2014,0:05:41,416,1406,False,infrastructure_and_utilities_damage,2080,2029,False,0,0,1,5,0
503644409343512576,Sun Aug 24 20:45:59 +0000 2014,0:05:42,985,951,True,other_useful_information,2189,4074,False,1,0,1,12,0
503644410933178368,Sun Aug 24 20:45:59 +0000 2014,0:05:42,1629,802,True,other_useful_information,30207,2634,False,0,0,1,271,0
503644411298078721,Sun Aug 24 20:45:59 +0000 2014,0:05:42,807,522,True,not_related_or_irrelevant,16342,1429,False,2,0,1,4542,0
503644412065615874,Sun Aug 24 20:45:59 +0000 2014,0:05:42,169,91,True,not_related_or_irrelevant,1269,2944,False,0,1,0,0,0
503644412271144960,Sun Aug 24 20:45:59 +0000 2014,0:05:42,1956,516,True,injured_or_dead_people,6934,2704,False,1,0,0,0,0
503644414762180608,Sun Aug 24 20:46:00 +0000 2014,0:05:43,869,560,False,other_useful_information,74400,2374,False,2,0,1,3,1
503644421070798848,Sun Aug 24 20:46:01 +0000 2014,0:05:44,818,1743,False,injured_or_dead_people,96953,3338,False,0,0,1,271,0
503644423079464961,Sun Aug 24 20:46:02 +0000 2014,0:05:45,0,1,False,other_useful_information,12477,1641,False,0,0,0,0,1
503644424845283328,Sun Aug 24 20:46:02 +0000 2014,0:05:45,40,732,False,other_useful_information,44,1380,False,2,0,1,115,0
503644427584544769,Sun Aug 24 20:46:03 +0000 2014,0:05:46,16,20338,False,not_related_or_irrelevant,629244,1595,False,1,0,0,17,1
503644429195173888,Sun Aug 24 20:46:03 +0000 2014,0:05:46,57,501,False,displaced_people_and_evacuations,33,2083,True,1,0,0,0,0
503644432663863296,Sun Aug 24 20:46:04 +0000 2014,0:05:47,4307,1529,True,injured_or_dead_people,101205,2466,False,0,0,1,661,0
503644434924179456,Sun Aug 24 20:46:05 +0000 2014,0:05:48,561,14822,True,other_useful_information,27583,2700,False,0,0,0,0,1
503644440154501121,Sun Aug 24 20:46:06 +0000 2014,0:05:49,16378,18260,True,other_useful_information,56170,3551,False,4,1,1,1,0
503644442969251840,Sun Aug 24 20:46:07 +0000 2014,0:05:50,2101,5507,True,other_useful_information,15854,3320,True,1,0,5,12,0
503644443690676224,Sun Aug 24 20:46:07 +0000 2014,0:05:50,496,145,False,other_useful_information,41,1771,False,1,1,0,0,1
503644450779054081,Sun Aug 24 20:46:09 +0000 2014,0:05:52,56,95,True,other_useful_information,1410,1942,False,0,0,1,2,0
503644451453935616,Sun Aug 24 20:46:09 +0000 2014,0:05:52,802,1734,False,other_useful_information,84581,3089,False,0,0,1,5992,1
503644453459218432,Sun Aug 24 20:46:09 +0000 2014,0:05:52,262,359,False,not_related_or_irrelevant,2283,3390,False,1,0,2,1,1
503644457259245568,Sun Aug 24 20:46:10 +0000 2014,0:05:53,2567,3028,False,not_related_or_irrelevant,118343,1718,False,4,0,2,5,0
503644457938747392,Sun Aug 24 20:46:10 +0000 2014,0:05:53,1181,2469,True,caution_and_advice,3290,2291,True,1,3,0,2,0
503644458899243008,Sun Aug 24 20:46:10 +0000 2014,0:05:53,21,47,True,injured_or_dead_people,281,2031,False,1,0,0,0,0
503644463944589312,Sun Aug 24 20:46:12 +0000 2014,0:05:55,433,1700,False,injured_or_dead_people,3896,3501,False,2,0,1,4542,0
503644464368189440,Sun Aug 24 20:46:12 +0000 2014,0:05:55,306,113,True,caution_and_advice,881,2319,False,1,0,1,74,0
503644466885193728,Sun Aug 24 20:46:12 +0000 2014,0:05:55,731,2662,True,other_useful_information,14604,3780,False,0,1,0,0,0
503644468520960000,Sun Aug 24 20:46:13 +0000 2014,0:05:56,368,165,True,other_useful_information,5316,3073,False,1,0,0,1,0
503644473336008704,Sun Aug 24 20:46:14 +0000 2014,0:05:57,7077,7843,True,other_useful_information,15345,2441,False,1,0,1,40,0
503644474556551170,Sun Aug 24 20:46:14 +0000 2014,0:05:57,3366,1611,True,caution_and_advice,55917,3332,False,1,0,1,40,0
503644475345088512,Sun Aug 24 20:46:14 +0000 2014,0:05:57,1988,6817,True,not_related_or_irrelevant,3713,3366,False,0,0,0,0,0
503644477454819328,Sun Aug 24 20:46:15 +0000 2014,0:05:58,776,382,True,other_useful_information,21120,1849,False,0,0,0,0,0
503644479622873090,Sun Aug 24 20:46:15 +0000 2014,0:05:58,1388,1764,True,injured_or_dead_people,51986,2650,False,1,2,0,1,0
503644482189807617,Sun Aug 24 20:46:16 +0000 2014,0:05:59,1228,831,False,other_useful_information,43045,1764,False,0,0,0,0,1
503644484316712961,Sun Aug 24 20:46:17 +0000 2014,0:06:00,656,163,True,injured_or_dead_people,8529,1494,False,0,0,1,661,0
503644486975516673,Sun Aug 24 20:46:17 +0000 2014,0:06:00,527,141,True,other_useful_information,728,3584,False,1,0,0,0,0
503644487789182977,Sun Aug 24 20:46:17 +0000 2014,0:06:00,791,82805,True,other_useful_information,86379,3514,True,0,4,0,8,1
503644489786085378,Sun Aug 24 20:46:18 +0000 2014,0:06:01,1465,29060,False,injured_or_dead_people,70899,3306,True,1,0,5,12,0
503644490792701953,Sun Aug 24 20:46:18 +0000 2014,0:06:01,573,460,True,other_useful_information,36630,3118,False,1,0,0,3009,0
503644494013558784,Sun Aug 24 20:46:19 +0000 2014,0:06:02,662,182,True,not_related_or_irrelevant,17670,3312,False,0,0,1,1448,0
503644496014213120,Sun Aug 24 20:46:19 +0000 2014,0:06:02,153,426,False,donation_needs_or_offers_or_volunteering_services,163350,1454,False,3,0,0,0,1
503644497306480640,Sun Aug 24 20:46:20 +0000 2014,0:06:03,650,324,True,other_useful_information,8765,2957,False,0,0,1,341,0
503644497948192768,Sun Aug 24 20:46:20 +0000 2014,0:06:03,2437,1285,True,infrastructure_and_utilities_damage,177220,1522,False,0,0,1,54,1
503644502104752128,Sun Aug 24 20:46:21 +0000 2014,0:06:04,580,1487,False,other_useful_information,24578,1834,False,3,0,2,2,0
503644502687768576,Sun Aug 24 20:46:21 +0000 2014,0:06:04,978,1149,False,injured_or_dead_people,22602,3252,False,0,0,2,411,0
503644510682091520,Sun Aug 24 20:46:23 +0000 2014,0:06:06,4479,4849,False,infrastructure_and_utilities_damage,152126,2874,False,2,0,1,788,1
503644510728249344,Sun Aug 24 20:46:23 +0000 2014,0:06:06,323,160,False,donation_needs_or_offers_or_volunteering_services,1548,3041,False,0,0,1,4,1
503644512636637185,Sun Aug 24 20:46:23 +0000 2014,0:06:06,276,94,True,injured_or_dead_people,11940,2676,False,0,0,1,753,1
503644518689013762,Sun Aug 24 20:46:25 +0000 2014,0:06:08,619,237305,False,sympathy_and_emotional_support,23667,3373,True,1,28,0,44,0
503644523646316544,Sun Aug 24 20:46:26 +0000 2014,0:06:09,168,35576,False,injured_or_dead_people,5368,3276,True,1,23,0,5,0
503644526943436801,Sun Aug 24 20:46:27 +0000 2014,0:06:10,1560,1966,True,other_useful_information,67244,3109,False,0,0,0,0,1
503644540729708545,Sun Aug 24 20:46:30 +0000 2014,0:06:13,16,5,False,other_useful_information,5,1428,False,0,0,1,13,1
503644541397004288,Sun Aug 24 20:46:30 +0000 2014,0:06:13,143,164,False,infrastructure_and_utilities_damage,6803,1427,False,2,0,1,4542,0
503644543757996032,Sun Aug 24 20:46:31 +0000 2014,0:06:14,2050,938,True,other_useful_information,47062,2687,False,0,0,1,59,1
503644545926430720,Sun Aug 24 20:46:31 +0000 2014,0:06:14,306,113,True,other_useful_information,881,2319,False,1,0,3,120,0
503644548925759488,Sun Aug 24 20:46:32 +0000 2014,0:06:15,4992,2792,True,not_related_or_irrelevant,16254,3371,False,1,0,2,10,1
503644549353598976,Sun Aug 24 20:46:32 +0000 2014,0:06:15,3541,2617,True,injured_or_dead_people,228302,3159,False,1,0,1,9,0
503644553228713984,Sun Aug 24 20:46:33 +0000 2014,0:06:16,2697,1378,False,not_related_or_irrelevant,11114,2571,True,2,0,1,32,0
503644562016178177,Sun Aug 24 20:46:35 +0000 2014,0:06:18,898,256,True,infrastructure_and_utilities_damage,1429,3171,False,0,0,0,0,1
503644562342940672,Sun Aug 24 20:46:35 +0000 2014,0:06:18,1012,25030,False,injured_or_dead_people,39410,3641,False,1,0,1,24,0
503644565849374722,Sun Aug 24 20:46:36 +0000 2014,0:06:19,267,269,True,donation_needs_or_offers_or_volunteering_services,7156,3344,False,1,0,1,2,1
503644565925277697,Sun Aug 24 20:46:36 +0000 2014,0:06:19,2101,5507,True,other_useful_information,15854,3320,True,2,0,2,3,0
503644566751150080,Sun Aug 24 20:46:36 +0000 2014,0:06:19,5748,5364,False,other_useful_information,468783,2891,False,0,0,1,0,1
503644568236343296,Sun Aug 24 20:46:36 +0000 2014,0:06:19,59,310,True,other_useful_information,4551,2579,False,0,5,0,6,0
503644568831553536,Sun Aug 24 20:46:37 +0000 2014,0:06:20,0,147,False,other_useful_information,162727,1477,False,0,0,0,0,2
503644569360019456,Sun Aug 24 20:46:37 +0000 2014,0:06:20,1714,1774,True,injured_or_dead_people,5297,3615,False,1,2,0,4,0
503644579875540992,Sun Aug 24 20:46:39 +0000 2014,0:06:22,608,285,False,other_useful_information,20257,2796,False,3,0,0,0,0
503644582069161984,Sun Aug 24 20:46:40 +0000 2014,0:06:23,2437,1285,True,other_useful_information,177219,1522,False,1,0,1,120,1
503644582610206720,Sun Aug 24 20:46:40 +0000 2014,0:06:23,1039,100214,True,injured_or_dead_people,26930,3519,True,2,0,1,11,1
503644585428791297,Sun Aug 24 20:46:41 +0000 2014,0:06:24,426,2373,True,other_useful_information,3102,3369,True,2,1,0,3,0
503644587693711360,Sun Aug 24 20:46:41 +0000 2014,0:06:24,125,66,True,other_useful_information,4730,2184,False,0,0,1,758,1
